"ANO_EXERCICIO","COD_REFERENCIA","COD_ESFE","COD_ORUN_O","PRD_TBO0ORUN_1_TIT_CLASSIFICADOR","COD_ORUN_U","PRD_TBO0ORUN_TIT_CLASSIFICADOR","COD_FUNC","PRD_TBO0FUNC_TIT_CLASSIFICADOR","COD_SBFU","PRD_TBO0SBFU_TIT_CLASSIFICADOR","COD_PROG","PRD_TBO0PROG_TIT_CLASSIFICADOR","COD_ACAO","NOM_ACAO","COD_LOCG","NOM_LOCG","COD_BEMS","DES_BEM_SERVICO","COD_UNIDADE_MED","TIT_UNIDADE_MED"
2008,891358,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360031","No Estado de Minas Gerais","0000","-",205,"-"
2008,891359,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360032","No Estado do Espírito Santo","0000","-",205,"-"
2008,891360,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360033","No Estado do Rio de Janeiro","0000","-",205,"-"
2008,891361,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360035","No Estado de São Paulo","0000","-",205,"-"
2008,891362,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360041","No Estado do Paraná","0000","-",205,"-"
2008,891363,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360042","No Estado de Santa Catarina","0000","-",205,"-"
2008,891364,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360043","No Estado do Rio Grande do Sul","0000","-",205,"-"
2008,891365,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360051","No Estado do Mato Grosso","0000","-",205,"-"
2008,891366,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360052","No Estado de Goiás","0000","-",205,"-"
2008,891367,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360053","No Distrito Federal","0000","-",205,"-"
2008,891368,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","12","Educação","846","Outros Encargos Especiais","1061","Brasil Escolarizado","0E360000","Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","0E360054","No Estado do Mato Grosso do Sul","0000","-",205,"-"
2008,236714,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas",,,"0000","-",205,"-"
2008,830350,"10","26000O","Ministério da Educação","26298U","Fundo Nacional de Desenvolvimento da Educação","28","Encargos Especiais","846","Outros Encargos Especiais","0901","Operações Especiais: Cumprimento de Sentenças Judiciais","00050000","Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas","00050053","No Distrito Federal","0000","-",205,"-"
2008,891196,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,891375,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","122","Administração Geral","1062","Desenvolvimento da Educação Profissional e Tecnológica","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,846317,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848769,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,828006,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação",,,"1671","Servidor capacitado",2,"unidade"
2008,830806,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","128","Formação de Recursos Humanos","1067","Gestão da Política de Educação","45720000","Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","45720029","No Estado da Bahia","1671","Servidor capacitado",2,"unidade"
2008,829858,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832501,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120029","No Estado da Bahia","0700","Servidor beneficiado",4,"unidade"
2008,829734,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832377,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110029","No Estado da Bahia","0700","Servidor beneficiado",4,"unidade"
2008,828764,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","362","Ensino Médio","1061","Brasil Escolarizado","29910000","Funcionamento do Ensino Médio na Rede Federal",,,"0014","Aluno matriculado",1,"unidade"
2008,831463,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","362","Ensino Médio","1061","Brasil Escolarizado","29910000","Funcionamento do Ensino Médio na Rede Federal","29910029","No Estado da Bahia","0014","Aluno matriculado",1,"unidade"
2008,880420,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica",,,"AAGA","Unidade de ensino implantada",1,"unidade"
2008,891398,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100127","No Município de Jequié - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891399,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100131","No Município de Seabra - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891392,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100349","No Município de Bom Jesus da Lapa - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891395,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100397","No Município de Feira de Santana - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891396,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100415","No Município de Ilhéus - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891397,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100421","No Município de Irecê - BA","AAGA","Unidade de ensino implantada",1,"unidade"
2008,891393,"10","26000O","Ministério da Educação","26301U","Centro Federal de Educação Tecnológica da Bahia","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","1H100000","Expansão da Rede Federal de Educação Profissional e Tecnológica","1H100439","No Município de Jacobina - BA","AAGA","Unidade de ensino implantada",1,"unidade"
