3304524;Biblioteca Pública de Rocha Leão;Rua Waldemir Heringer;s/n;Rio das Ostras;Rio de Janeiro;28890-000;Brazil;(22) 2777-1333;;;0;RJ;;0
3304557;Biblioteca Popular Municipal João Ribeiro - Olaria Ramos;Rua Uranos;1230;Rio de Janeiro;Rio de Janeiro;21060-070;Brazil;(21) 2590-2641;(21) 2590-2641;;0;RJ;;0
3304557;Biblioteca Popular Municipal Machado de Assis;Rua Farani;53;Rio de Janeiro;Rio de Janeiro;22231-020;Brazil;(21) 2551-2449;;;0;RJ;;0
3304557;Biblioteca Popular Municipal da Ilha do Governador - Euclides da Cunha;Pç. Danaídes;s/n;Rio de Janeiro;Rio de Janeiro;21921-001;Brazil;(21) 3396-6025;;;0;RJ;;0
3304557;Biblioteca  Popular Municipal do Grajaú Clarice Lispecto;Rua José Vicente;55;Rio de Janeiro;Rio de Janeiro;20540-331;Brazil;(21) 2577-1413;;;0;RJ;;0
3304557;Biblioteca  Popular Municipal Lúcia Benedetti;Pç. Mário Saraiva;s/n;Rio de Janeiro;Rio de Janeiro;21741-100;Brazil;(21) 3357-2473;;;0;RJ;;0
3304557;Biblioteca Municipal do Rio Comprido Aloísio de Azevedo;Trav. Nestor Vitor;64;Rio de Janeiro;Rio de Janeiro;20260-180;Brazil;(21) 2569-7178;(21) 2569-7178;;0;RJ;;0
3304557;Biblioteca Municipal José Lins do Rego;Rua Tales de Carvalho;s/n;Rio de Janeiro;Rio de Janeiro;21240-330;Brazil;(21) 3346-1648;(21) 3346-1648;;0;RJ;;0
3304557;Biblioteca Popular Carlos Drumond de Andrade;Rua Sá Ferreira;80;Rio de Janeiro;Rio de Janeiro;22071-100;Brazil;(21) 2227-0783;(21) 2267-5501;;0;RJ;;0
3304557;Biblioteca Popular da Gamboa José Bonifácio;Rua Pedro Ernesto;80;Rio de Janeiro;Rio de Janeiro;20220-350;Brazil;(21) 2263-7832;;;0;RJ;;0
3304557;Biblioteca Popular de Paquetá Solar del Rey;Rua Príncipe Regente;55;Rio de Janeiro;Rio de Janeiro;20397-010;Brazil;(21) 3397-0388;;;0;RJ;;0
3304557;Biblioteca Popular do Engenho Novo Agripino Grieco;Rua 24 de Maio;1305;Rio de Janeiro;Rio de Janeiro;20725-000;Brazil;(21) 2281-6447;;;0;RJ;;0
3304557;Biblioteca Popular Fernando Sabino - Guandu;Rua 12 Conj. Guandu I  Qd. 219;s/n;Rio de Janeiro;Rio de Janeiro;23560-414;Brazil;(21) 2418-4402;;;0;RJ;;0
3304557;Biblioteca Popular Lima Barreto;Rua Castro Alves;155;Rio de Janeiro;Rio de Janeiro;20775-040;Brazil;(21) 2281-5769;(21) 2281-5769;;0;RJ;;0
3304557;Biblioteca Popular Marques Rebelo;Rua Guapeni;1;Rio de Janeiro;Rio de Janeiro;20520-240;Brazil;(21) 2569-1695;;;0;RJ;;0
3304557;Biblioteca Popular Municipal Cruz e Souza;Rua Silva Cardoso;349;Rio de Janeiro;Rio de Janeiro;21810-031;Brazil;(21) 3332-0675;;;0;RJ;;0
3304557;Biblioteca Popular Municipal de Santa Tereza;Rua Monte Alegre;306;Rio de Janeiro;Rio de Janeiro;20240-190;Brazil;(21) 2224-8991;;;0;RJ;;0
3304557;Biblioteca Popular Municipal João do Rio;Av. Monsenhor Félix;512;Rio de Janeiro;Rio de Janeiro;21235-110;Brazil;(21) 3351-4389;(21) 3351-4389;;0;RJ;;0
3304557;Biblioteca Popular Municipal Jorge Amado;Rua Ivanildo Alves;s/n;Rio de Janeiro;Rio de Janeiro;21043-230;Brazil;(21) 3105-7134;;;0;RJ;;0
3304557;Biblioteca Popular Municipal Pedro Nava;Rua da Glória;214;Rio de Janeiro;Rio de Janeiro;20240-180;Brazil;(21) 2242-6790;;;0;RJ;;0
3304557;Biblioteca Popular Vinicius de Moraes;Av. Bartolomeu Mitre;1297;Rio de Janeiro;Rio de Janeiro;22481-000;Brazil;(21) 2294-1598;;;0;RJ;;0
3304557;Biblioteca Pública de Santa Cruz Joaquim Nabuco;Rua das Palmeiras Imperiais;s/n;Rio de Janeiro;Rio de Janeiro;23550-040;Brazil;(21) 3395-1085;;;0;RJ;;0
3304557;Biblioteca Pública Manoel Ignácio da Silva Alvarenga;Pç. Thelmo Gonçalves Maia;s/n;Rio de Janeiro;Rio de Janeiro;23070-160;Brazil;(21) 2413-2720;;;0;RJ;;0
3304557;Biblioteca Pública Municipal Álvaro Moreyra;Rua Leopoldina Rego;734;Rio de Janeiro;Rio de Janeiro;21021-522;Brazil;(21) 2590-2892;;;0;RJ;;0
3304557;Biblioteca Pública Municipal Cecília Meireles;Rua Doutor Bernardino;218;Rio de Janeiro;Rio de Janeiro;21320-020;Brazil;(21) 3359-6915;;;0;RJ;;0
3304557;Biblioteca Pública Municipal de Divineia João Cabral de Melo Neto;Rua Juscelino Kubitschek;5;Rio de Janeiro;Rio de Janeiro;23585-170;Brazil;(21) 2409-5141;;;0;RJ;;0
3304607;Biblioteca Pública Municipal Mariano de Oliveira / Betralda de Lauro;Pç. José Raphael Bechara;s/n;Santa Maria Madalena;Rio de Janeiro;28770-000;Brazil;(22) 2561-3311;;;0;RJ;;0;
3304706;Biblioteca Municipal Doutor Lemant De Cnop;Rua Florismundo de Cnop;s/n;Santo Antônio de Pádua;Rio de Janeiro;28470-000;Brazil;(22) 3851-0462;;;0;RJ;;0;
3304805;Biblioteca Municipal Corina Peixoto de Araújo;Pç. Guilherme Tito de Azevedo;135;São Fidélis;Rio de Janeiro;28400-000;Brazil;(22) 2758-6829;;;0;RJ;;0;
3304755;Biblioteca Municipal;Rua Joaquim da Mota Sobrinho;143;São Francisco de Itabapoana;Rio de Janeiro;28230-000;Brazil;(22) 9925-1512;;;0;RJ;;0;
3304904;Biblioteca Pública Municipal de São Gonçalo;Av. Presidente Kennedy;721;São Gonçalo;Rio de Janeiro;24445-050;Brazil;(21) 2199-6516;;;0;RJ;;0;
3305000;Biblioteca Municipal Aluizio de Castro Faria;Rua Barão de Barcelos;s/n;São João da Barra;Rio de Janeiro;28200-000;Brazil;(22) 2741-7878;;;0;RJ;;0;
3305109;Biblioteca Municipal Arlindo de Medeiros;Av. Automóvel Clube;206;São João de Meriti;Rio de Janeiro;25515-120;Brazil;(21) 2756-7946;;;0;RJ;;0;
3305133;Biblioteca Municipal Professora Eleonor Bernardo;Av. David Vieira Ney;s/n;São José de Ubá;Rio de Janeiro;28455-000;Brazil;;;;0;RJ;;0;
3305158;Biblioteca Municipal Nancy de Castro Esteves;Rua Coronel João Simões;287 A;São José do Vale do Rio Preto;Rio de Janeiro;25780-000;Brazil;(24) 2224-2222;;;0;RJ;;0;
3305208;Biblioteca Pública Municipal Professor Cordelino Paulo Teixeira;Rua Francisco Coelho Pereira;149;São Pedro da Aldeia;Rio de Janeiro;28940-000;Brazil;;;;0;RJ;;0;
3305307;Biblioteca Pública Municipal Doutor James Tubenchlak;Est. RJ 116;s/n;São Sebastião do Alto;Rio de Janeiro;28550-000;Brazil;;;;0;RJ;;0;
3305406;Biblioteca Pública Municipal Josino Miranda;Pátio da Estação Ferroviária;s/n;Sapucaia;Rio de Janeiro;25880-000;Brazil;(21) 2271-1413;(21) 2271-1413;;0;RJ;;0;-22
3305505;Biblioteca Pública Municipal José Bandeira;Rua Coronel Madureira;88;Saquarema;Rio de Janeiro;28990-000;Brazil;(22) 9812-5473;;;0;RJ;;0;
3305554;Biblioteca Municipal de Seropédica;Av. Ministro Fernando Costa;s/n;Seropédica;Rio de Janeiro;23835-200;Brazil;(21) 3787-0858;;;0;RJ;;0;
3305604;Biblioteca Pública Municipal Tiradentes;Rua Augusto Antônio de Amorim;s/n;Silva Jardim;Rio de Janeiro;28820-000;Brazil;(22) 2668-1138;;;0;RJ;;0;
3305703;Biblioteca Pública Municipal Waldemar Belém Teixeira Ponciano;Rua 10 de Junho;165;Sumidouro;Rio de Janeiro;28637-000;Brazil;(24) 2531-1993;;;0;RJ;;0;
3305752;Biblioteca Municipal Mário Lago;Rua Julieta de Macêdo;s/n;Tanguá;Rio de Janeiro;24890-000;Brazil;(21) 2747-4113;;;0;RJ;;0
3305802;Biblioteca Municipal Antônio Paulo Capanema de Souza;Rua Doutor Aleixo;85;Teresópolis;Rio de Janeiro;25953-070;Brazil;(21) 2742-1875;;;0;RJ;;0
3305901;Biblioteca Pública Municipal Doutor José de Moraes Souza;Rua Professora Guiomar Gonçalves Neves;174;Trajano de Morais;Rio de Janeiro;28750-000;Brazil;(22) 2564-2628;;;0;RJ;;0
3306008;Biblioteca Municipal Castro Alves;Estrada Rodoviária Roberto Silveira;s/n;Três Rios;Rio de Janeiro;25800-000;Brazil;(24) 2255-4766;;;0;RJ;;0
3306008;Biblioteca Municipal Olavo Bilac;Rua Joaquim Pinto Portela;118;Três Rios;Rio de Janeiro;25800-000;Brazil;(24) 2252-9687;;;0;RJ;;0
3306156;Biblioteca Pública Helena Magalhães Giovanini;Rua Bernardino de Oliveira Santos;s/n;Varre-Sai;Rio de Janeiro;28375-000;Brazil;;;;0;RJ;;0
3306206;Biblioteca Pública Municipal;Rua Custódio Guimarães;65;Vassouras;Rio de Janeiro;27700-000;Brazil;(24) 2471-2765;;;0;RJ;;0
3306305;Biblioteca Pública Municipal Raul de Leoni;Rua 14;s/n;Volta Redonda;Rio de Janeiro;27261-010;Brazil;(24) 3350-8587;;;0;RJ;;0
2400109;Biblioteca Pública Municipal Maria de Jesus Bezerra;Trav. José Evaristo;s/n;Acari;Rio Grande do Norte;59370-000;Brazil;;;;0;RN;;0
2400307;Biblioteca Pública Municipal Professora Gildecina Bezerra;Pç. Cívica 9 de Junho;4;Afonso Bezerra;Rio Grande do Norte;59510-000;Brazil;;;;0;RN;;0
2400406;Biblioteca Municipal Viagem da Leitura;Rua Nossa Senhora de Fátima;s/n;Água Nova;Rio Grande do Norte;59990-000;Brazil;;;;0;RN;;0
2400505;Biblioteca Pública Municipal Guiomar Fernandes;Rua Rafael Fernandes;401;Alexandria;Rio Grande do Norte;59965-000;Brazil;(84) 9180-6735;;;0;RN;;0
2400604;Biblioteca Pública Municipal Enok Belarmino;Pç. Aurino Carlos;62;Almino Afonso;Rio Grande do Norte;59760-000;Brazil;;;;0;RN;;0
2400703;Biblioteca Pública Municipal Cícero Fernandes da Silva;Rua Francisco Rodrigues;190;Alto do Rodrigues;Rio Grande do Norte;59157-000;Brazil;;;;0;RN;;0
2400802;Biblioteca Municipal Francisco Pinheiro;Rua Expedito Alves;47;Angicos;Rio Grande do Norte;59515-000;Brazil;;;;0;RN;;0
2401008;Biblioteca Pública Municipal Valter de Brito Guerra;Rua Padre Benedito Alves;s/n;Apodi;Rio Grande do Norte;59700-000;Brazil;;;;0;RN;;0
2401107;Biblioteca Municipal José Justiniano Solon;Rua Coronel Liberalino;s/n;Areia Branca;Rio Grande do Norte;59655-000;Brazil;(84) 3332-4960;;;0;RN;;0
2401206;Biblioteca Pública Municipal Elina Araújo de Carvalho;Rua Leônidas de Paula;s/n;Arês;Rio Grande do Norte;59170-000;Brazil;;;;0;RN;;0
2401404;Biblioteca Pública Municipal Margarida Soares de Melo;Largo Aceriato da Cruz;s/n;Baía Formosa;Rio Grande do Norte;59194-000;Brazil;;;;0;RN;;0
2401602;Biblioteca Pública Municipal Estudante Francisco Nascimento;Rua Tiradentes;169;Bento Fernandes;Rio Grande do Norte;59555-000;Brazil;(84) 3637-0116;(84) 3637-0116;;0;RN;;0
2401651;Biblioteca Municipal João Justino de Macedo;Rua Central;217;Bodó;Rio Grande do Norte;59528-000;Brazil;;;;0;RN;;0
2401701;Biblioteca Pública Municipal José Joaquim Gomes;Rua Antônio Marques;06;Bom Jesus;Rio Grande do Norte;59270-000;Brazil;;;;0;RN;;0
2401800;Biblioteca Pública Municipal Professora Rita Lima Alves Silva;Av. Antônio Alves Pessoa;s/n;Brejinho;Rio Grande do Norte;59219-000;Brazil;(84) 3283-2408;;;0;RN;;0
2401909;Biblioteca Pública Joana Eugênia Andrade;Rua Presidente Costa e Silva;s/n;Caiçara do Rio do Vento;Rio Grande do Norte;59540-000;Brazil;;;;0;RN;;0
2402006;Biblioteca Pública Olegário Vale;Rua Felipe Guerra;395;Caicó;Rio Grande do Norte;59300-000;Brazil;;;;0;RN;;0
2401305;Biblioteca Pública Municipal Humberto de Campos;Pç. João Gualberto;s/n;Campo Grande (Augusto Severo);Rio Grande do Norte;59680-000;Brazil;(84) 3362-2904;(84) 3362-2904;;0;RN;;0
2402105;Biblioteca Pública Municipal Manoel Pacheco da Silva;Rua Coronel Severino Bezerra;s/n;Campo Redondo;Rio Grande do Norte;59230-000;Brazil;;;;0;RN;;0
2402303;Biblioteca Pública Municipal Desembargador Luís Manoel Fernandes;Rua Getúlio Vargas;30;Caraúbas;Rio Grande do Norte;59780-000;Brazil;;;;0;RN;;0
2402402;Biblioteca Pública Donatília Dantas;Rua José Azevedo;65;Carnaúba dos Dantas;Rio Grande do Norte;59374-000;Brazil;(84) 3479-2478;;;0;RN;;0
2402600;Biblioteca Pública Municipal Doutor José Pacheco Dantas;Rua Heráclito Vilar;881;Ceará-Mirim;Rio Grande do Norte;59570-000;Brazil;(84) 3274-0620;;;0;RN;;0
2402709;Biblioteca Municipal Vivaldo Pereira;Av. São João Batista;240;Cerro Corá;Rio Grande do Norte;59395-000;Brazil;(84) 3488-2478;;;0;RN;;0
2402808;Biblioteca Municipal Câmara Cascudo;Rua Governador Dix-Sept Rosado;14;Coronel Ezequiel;Rio Grande do Norte;59220-000;Brazil;(84) 3299-2251;;;0;RN;;0
2402907;Biblioteca Pública Municipal Doutor Severiano;Rua Alcides Viana;s/n;Coronel João Pessoa;Rio Grande do Norte;59930-000;Brazil;;;;0;RN;;0
2403004;Biblioteca Pública Municipal Professora Terezinha de Jesus Medeiros Goes;Av. Doutor Sílvio Bezerra de Melo;133;Cruzeta;Rio Grande do Norte;59375-000;Brazil;(84) 3473-2415;;;0;RN;;0
2403103;Biblioteca Pública Doutor Antônio Othon Filho;Av. Brasil;s/n;Currais Novos;Rio Grande do Norte;59380-000;Brazil;(84) 3405-2733;;;0;RN;;0
2403202;Biblioteca Municipal Rosemir Fernandes;Rua Basílio Fernandes;12;Doutor Severiano;Rio Grande do Norte;59910-000;Brazil;;;;0;RN;;0
2403400;Biblioteca Pública Municipal Monsenhor Amâncio Ramalho;Rua Getúlio Vargas;s/n;Equador;Rio Grande do Norte;59355-000;Brazil;;;;0;RN;;0
2403509;Biblioteca Pública Municipal Cônego Severino Bezerra;Rua da Matriz;s/n;Espírito Santo;Rio Grande do Norte;59180-000;Brazil;() 3249-2211;;;0;RN;;0
2403608;Biblioteca Municipal José Cortes Pereira;Rua Felipe Camarão;s/n;Extremoz;Rio Grande do Norte;59577-500;Brazil;(84) 9151-1890;;;0;RN;;0
2403806;Biblioteca Municipal Inácio Araújo;Rua Antônio Pereira;306;Florânia;Rio Grande do Norte;59335-000;Brazil;;;;0;RN;;0
2403905;Biblioteca Pública Municipal Juvina de Holanda Campos;Rua Sérgio Dantas;88;Francisco Dantas;Rio Grande do Norte;59902-000;Brazil;(84) 3379-0051;(84) 3379-0051;;0;RN;;0
2404002;Biblioteca Pública Tanize Carlos;Rua Ernesto Ferreira;226;Frutuoso Gomes;Rio Grande do Norte;59890-000;Brazil;(84) 3394-0292;(84) 3394-0225;;0;RN;;0
2404200;Biblioteca Pública Municipal Professora Maria Simonetti Gadelha Grilo;Rua Vigário Antônio Montenegro;10;Goianinha;Rio Grande do Norte;59173-000;Brazil;(84) 3243-3900;;;0;RN;;0
2404408;Biblioteca Municipal José Rufino de Souza;Av. Coronel Solon;239;Grossos;Rio Grande do Norte;59675-000;Brazil;(84) 8805-8364;;;0;RN;;0
2404606;Biblioteca Pública Abílio Marinho Queiroz;Rua José Camilo Bezerra;s/n;Ielmo Marinho;Rio Grande do Norte;59490-000;Brazil;(84) 9197-7811;;;0;RN;;0
2404804;Biblioteca Pública Municipal Maria Jovina de Medeiros;Av. Francisco Quirino Medeiros;311;Ipueira;Rio Grande do Norte;59315-000;Brazil;(84) 3424-0164;(86) 3424-0164;;0;RN;;0
2405009;Biblioteca Municipal Professor Oton Mário de Araújo Costa;Rua Manoel Fortunato de Medeiros;97;Jaçanã;Rio Grande do Norte;59225-000;Brazil;;;;0;RN;;0
2405108;Biblioteca Municipal de Jandaíra;Av. Aristófanes Fernandes;423;Jandaíra;Rio Grande do Norte;59594-000;Brazil;(84) 3553-0206;(84) 3553-0206;;0;RN;;0
2405207;Biblioteca Municipal Professor Teófilo Régis;Rua Santa Terezinha;19;Janduís;Rio Grande do Norte;59690-000;Brazil;(84) 3366-0150;;;0;RN;;0
2405405;Biblioteca Pública Yadja Maria de Medeiros;Rua João Nicolau dos Santos;s/n;Japi;Rio Grande do Norte;59213-000;Brazil;() 3297-0014;;;0;RN;;0
2405603;Biblioteca Municipal Doutor Amaro Cavalcanti;Av. Plínio Saldanha;93;Jardim de Piranhas;Rio Grande do Norte;59324-000;Brazil;(84) 3423-2608;;;0;RN;;0
2405702;Biblioteca Pública Municipal Rui Barbosa;Av. Doutor Fernandes;262;Jardim do Seridó;Rio Grande do Norte;59343-000;Brazil;(84) 3472-2828;;;0;RN;;0
2405801;Biblioteca Pública Municipal Professor Evaristo de Souza;Pç. Monsenhor Freitas;s/n;João Câmara;Rio Grande do Norte;59550-000;Brazil;;;;0;RN;;0
2406007;Biblioteca Pública Municipal Amélia Fernandes;Rua Antônio Fernandes de Moura;11;José da Penha;Rio Grande do Norte;59980-000;Brazil;(84) 3383-2298;;;0;RN;;0
2406106;Biblioteca Municipal Perceval Bezerra;Rua Professor João Bezerra;s/n;Jucurutu;Rio Grande do Norte;59330-000;Brazil;;;;0;RN;;0
2406205;Biblioteca Pública Robério Cruz de Morais;Rua Severino Guedes de Moura;s/n;Lagoa d'Anta;Rio Grande do Norte;59270-000;Brazil;;;;0;RN;;0
2406304;Biblioteca Pública Municipal Castro Alves;Rua Coronel Francisco Tomaz;99;Lagoa de Pedras;Rio Grande do Norte;59244-000;Brazil;(84) 3692-0175;;;0;RN;;0
2406403;Biblioteca Municipal Lagoa de Velhos;Rua José Antônio Costa;158;Lagoa de Velhos;Rio Grande do Norte;59430-000;Brazil;(84) 3695-0112;;;0;RN;;0
2406502;Biblioteca Pública Bernadete Xavier;Pç. João Marinho Dantas;372;Lagoa Nova;Rio Grande do Norte;59390-000;Brazil;;;;0;RN;;0
2406601;Biblioteca Pública Municipal Izaura Guedes de Moura;Rua Luiz Francisco de Oliveira;s/n;Lagoa Salgada;Rio Grande do Norte;59247-000;Brazil;(84) 8869-1148;;;0;RN;;0
2406700;Biblioteca Pública Municipal Professora Maria José Lorenzo;Rua João Militão Martins;36;Lajes;Rio Grande do Norte;59535-000;Brazil;;;;0;RN;;0
2406809;Biblioteca Municipal João Olinto do Nascimento;Rua Geraldo Pegado;48;Lajes Pintadas;Rio Grande do Norte;59325-000;Brazil;(84) 3691-0004;;;0;RN;;0
2407104;Biblioteca Municipal Auta de Souza;Rua Teodomiro Garcia;s/n;Macaíba;Rio Grande do Norte;59280-000;Brazil;(84) 3271-6602;;;0;RN;;0
2407203;Biblioteca Pública Municipal Rui Barbosa;Rua Barão do Rio Branco;s/n;Macau;Rio Grande do Norte;59500-000;Brazil;(84) 3529-3741;;;0;RN;;0
2407252;Biblioteca Municipal Professora Ivi Malfado da Silveira;Rua José Evangelista;31;Major Sales;Rio Grande do Norte;59945-000;Brazil;;;;0;RN;;0
2407401;Biblioteca Pública Municipal de Martins;Rua Projetada;s/n;Martins;Rio Grande do Norte;59800-000;Brazil;(84) 3391-2363;;;0;RN;;0
2407500;Biblioteca Pública Municipal Professora Zenóbia Falcão;Rua São Cristovão;s/n;Maxaranguape;Rio Grande do Norte;59580-000;Brazil;;;;0;RN;;0
2407609;Biblioteca Pública Municipal Professor Eurides Sales;Rua Valmir Targino;s/n;Messias Targino;Rio Grande do Norte;59775-000;Brazil;(84) 3365-0157;;;0;RN;;0
2407906;Biblioteca Pública João Belmiro de Souza;Rua Olinto Rodrigues;s/n;Monte das Gameleiras;Rio Grande do Norte;59217-000;Brazil;;;;0;RN;;0
2408003;Biblioteca Municipal Ney Pontes Duarte;Pç. da Redenção Dorian Jorge Freire;17;Mossoró;Rio Grande do Norte;59610-150;Brazil;(84) 3315-5179;(84) 3315-4972;;0;RN;;0
2408102;Biblioteca Pública Municipal Professor Esmeraldo Siqueira;Av. Câmara Cascudo;1434;Natal;Rio Grande do Norte;59025-280;Brazil;(84) 3232-4944;(84) 3232-4951;;0;RN;;0
2408201;Biblioteca Pública Municipal Duque de Caxias;Rua Doutor Antônio de Souza s/n;s/n;Nísia Floresta;Rio Grande do Norte;59028-000;Brazil;(84) 3277-2699;;;0;RN;;0
2408300;Biblioteca Municipal Câmara Cascudo;Pç. Barão do Rio Branco;388;Nova Cruz;Rio Grande do Norte;59215-000;Brazil;(84) 3281-2295;(84) 3281-2285;;0;RN;;0
2408409;Biblioteca Pública Professor Júlio Benedito;Rua Raimundo Nonato de Oliveira;s/n;Olho-d'Água do Borges;Rio Grande do Norte;59730-000;Brazil;(84) 3364-0022;(84) 3364-0282;;0;RN;;0
2408508;Biblioteca Pública Municipal Orilo Dantas de Melo;Rua Professor Isaías;158;Ouro Branco;Rio Grande do Norte;59347-000;Brazil;(84) 3477-0330;;;0;RN;;0
2408607;Biblioteca Pública Municipal Olavo Bilac;Av. Joaquim Luiz;59;Paraná;Rio Grande do Norte;59950-000;Brazil;(84) 3381-5103;(84) 3389-0025;;0;RN;;0
2408805;Biblioteca Municipal Castro Alves;Rua Monsenhor Freitas;159;Parazinho;Rio Grande do Norte;59586-000;Brazil;(84) 3697-0086;(84) 3697-0086;;0;RN;;0
2408904;Biblioteca Pública Municipal Doutor Antônio Pereira de Macedo;Av. Comendador José Gomes;20;Parelhas;Rio Grande do Norte;59360-000;Brazil;;;;0;RN;;0
2403251;Biblioteca Pública Municipal Professor Rômulo Wanderley;Rua Cícero Fernandes Pimenta;1379;Parnamirim;Rio Grande do Norte;59150-000;Brazil;(84) 3644-8269;;;0;RN;;0
2409100;Biblioteca Pública Municipal Dom Matias Patrício de Macedo;Rua João Fernandes Sobrinho;75;Passa e Fica;Rio Grande do Norte;59218-000;Brazil;(84) 3288-2090;(84) 3288-2090;;0;RN;;0
2409209;Biblioteca Pública Municipal Professora Maria das Graças Silva de Oliveira;Rua Emília Alexandre;s/n;Passagem;Rio Grande do Norte;59259-000;Brazil;(84) 3284-0029;(84) 3284-0029;;0;RN;;0;;
2409407;Biblioteca Pública Municipal Professor Manoel Jácome de Lima;Av. Independência;1461;Pau dos Ferros;Rio Grande do Norte;59900-000;Brazil;(84) 3351-3707;(84) 3351-3707;;0;RN;;0;;
2409506;Biblioteca Pública Municipal Pedra Grande;Av. Severino Ferreira;s/n;Pedra Grande;Rio Grande do Norte;59588-000;Brazil;(84) 9192-8840;;;0;RN;;0;;
2409605;Biblioteca Pública Municipal Miguel Antunes de Souza;Rua Coronel José Costa Alecrim;108;Pedra Preta;Rio Grande do Norte;59547-000;Brazil;;;;0;RN;;0;;
2409902;Biblioteca Municipal Manoel Rodrigues de Melo;Rua Francisco Rodrigues;205;Pendências;Rio Grande do Norte;59504-000;Brazil;;;;0;RN;;0;;
2410009;Biblioteca Pública Municipal Professora Luiza Rocha -  Rodrigues Barreto;Rua Pedro Nonato Fernandes;s/n;Pilões;Rio Grande do Norte;59960-000;Brazil;(84) 3384-0139;;;0;RN;;0;;
2410207;Biblioteca Pública Municipal de Portalegre;Rua Manoel de Freitas;10;Portalegre;Rio Grande do Norte;59810-000;Brazil;(84) 9902-9669;(84) 3377-2241;;0;RN;;0;;-38
2410603;Biblioteca Pública Rafael Godeiro;Rua Cícero de Paiva;207;Rafael Godeiro;Rio Grande do Norte;59740-000;Brazil;(84) 3363-0119;;;0;RN;;0;;
2410900;Biblioteca Pública Municipal João Basílio;Av. Presidente Getúlio Vargas;547;Riachuelo;Rio Grande do Norte;59470-000;Brazil;(84) 3269-0010;(84) 3269-0010;;0;RN;;0;;
2411205;Biblioteca Municipal Reinaldo Belarmino de Macêdo;Pç. Coronel Ezequiel Megelino;s/n;Santa Cruz;Rio Grande do Norte;59200-000;Brazil;;;;0;RN;;0;;
2411403;Biblioteca Pública Municipal Oscar Márcio -  Macedo;Pç. Cívica do Cinquentenário;s/n;Santana do Matos;Rio Grande do Norte;59520-000;Brazil;;;;0;RN;;0;;
2411429;Biblioteca Pública Municipal Santos Dumont;Av. José Matias Pereira;s/n;Santana do Seridó;Rio Grande do Norte;59340-000;Brazil;(84) 3476-0014;;;0;RN;;0;;
2411502;Biblioteca Pública Municipal Chico Santeiro;Pç. Presidente Getúlio Vargas;28;Santo Antônio;Rio Grande do Norte;59255-000;Brazil;(84) 3282-2465;;;0;RN;;0;;
2411700;Biblioteca Municipal São Bento do Trairi;Rua São Sebastião;s/n;São Bento do Trairí;Rio Grande do Norte;59210-000;Brazil;;;;0;RN;;0;;
2411809;Biblioteca Municipal Juvenal Medeiros;Rua Capitão João Florêncio;s/n;São Fernando;Rio Grande do Norte;59327-000;Brazil;;;;0;RN;;0;;
2411908;Biblioteca Pública Municipal Maria Helena Araújo;Rua Raimundo Marinho;s/n;São Francisco do Oeste;Rio Grande do Norte;59908-000;Brazil;(84) 3378-0017;(84) 3378-0017;;0;RN;;0;;
2412104;Biblioteca Pública Municipal Francisco Quinino de Medeiros;Av. Tenente Antônio de Medeiros;221;São João do Sabugi;Rio Grande do Norte;59310-000;Brazil;(84) 3425-2261;;;0;RN;;0
